date,myr_usd
12/10/2017,0.245182171
12/11/2017,0.245428875
12/12/2017,0.245278388
12/13/2017,0.244792044
12/14/2017,0.244977966
12/15/2017,0.245218247
12/16/2017,0.245218247
12/17/2017,0.245218247
12/18/2017,0.24509804
12/19/2017,0.245188192
12/20/2017,0.24560973
12/21/2017,0.245368659
12/22/2017,0.245338559
12/23/2017,0.245338559
12/24/2017,0.245338559
12/25/2017,0.245019987
12/26/2017,0.244947955
12/27/2017,0.245158121
12/28/2017,0.246141747
12/29/2017,0.246372178
12/30/2017,0.246372178
12/31/2017,0.246372178
1/1/2018,0.246372178
1/2/2018,0.248941988
1/3/2018,0.248892441
1/4/2018,0.249931261
1/5/2018,0.250312895
1/6/2018,0.250312895
1/7/2018,0.250312895
1/8/2018,0.250344217
1/9/2018,0.24959442
1/10/2018,0.25
1/11/2018,0.251509041
1/12/2018,0.252047896
1/13/2018,0.252047896
1/14/2018,0.252047896
1/15/2018,0.253581852
1/16/2018,0.252589017
1/17/2018,0.25271669
1/18/2018,0.253081262
1/19/2018,0.254065037
1/20/2018,0.254065037
1/21/2018,0.254065037
1/22/2018,0.254291177
1/23/2018,0.254809529
1/24/2018,0.255754471
1/25/2018,0.257532835
1/26/2018,0.258264452
1/27/2018,0.258264452
1/28/2018,0.258264452
1/29/2018,0.257798404
1/30/2018,0.256508917
1/31/2018,0.256508917
2/1/2018,0.256508917
2/2/2018,0.257400244
2/3/2018,0.257400244
2/4/2018,0.257400244
2/5/2018,0.25657472
2/6/2018,0.255591065
2/7/2018,0.255983621
2/8/2018,0.254874468
2/9/2018,0.252889276
2/10/2018,0.252889276
2/11/2018,0.252889276
2/12/2018,0.254032761
2/13/2018,0.254032761
2/14/2018,0.256377369
2/15/2018,0.25701654
2/16/2018,0.256970316
2/17/2018,0.256970316
2/18/2018,0.256970316
2/19/2018,0.257201642
2/20/2018,0.256278843
2/21/2018,0.256377369
2/22/2018,0.255427837
2/23/2018,0.25536263
2/24/2018,0.25536263
2/25/2018,0.25536263
2/26/2018,0.256410241
2/27/2018,0.255030483
2/28/2018,0.255427837
3/1/2018,0.255167127
3/2/2018,0.254595459
3/3/2018,0.254595459
3/4/2018,0.254595459
3/5/2018,0.256180346
3/6/2018,0.256950527
3/7/2018,0.256278843
3/8/2018,0.256049156
3/9/2018,0.255754471
3/10/2018,0.255754471
3/11/2018,0.255754471
3/12/2018,0.256278843
3/13/2018,0.256508917
3/14/2018,0.256147534
3/15/2018,0.255297422
3/16/2018,0.255983621
3/17/2018,0.255983621
3/18/2018,0.255983621
3/19/2018,0.255493104
3/20/2018,0.255427837
3/21/2018,0.255102038
3/22/2018,0.255669475
3/23/2018,0.255427837
3/24/2018,0.255427837
3/25/2018,0.255427837
3/26/2018,0.257082611
3/27/2018,0.258097827
3/28/2018,0.259437025
3/29/2018,0.2587322
3/30/2018,0.259067357
3/31/2018,0.259067357
4/1/2018,0.259067357
4/2/2018,0.259100914
4/3/2018,0.258284479
4/4/2018,0.258284479
4/5/2018,0.258184463
4/6/2018,0.258799165
4/7/2018,0.258799165
4/8/2018,0.258799165
4/9/2018,0.258665293
4/10/2018,0.258665293
4/11/2018,0.258933187
4/12/2018,0.258264452
4/13/2018,0.258144468
4/14/2018,0.258144468
4/15/2018,0.258144468
4/16/2018,0.25799793
4/17/2018,0.257532835
4/18/2018,0.257201642
4/19/2018,0.257532835
4/20/2018,0.257234722
4/21/2018,0.257234722
4/22/2018,0.257234722
4/23/2018,0.256937295
4/24/2018,0.256640553
4/25/2018,0.256213158
4/26/2018,0.255787194
4/27/2018,0.25536263
4/28/2018,0.25536263
4/29/2018,0.25536263
4/30/2018,0.255329996
5/1/2018,0.255134583
5/2/2018,0.255167127
5/3/2018,0.254355848
5/4/2018,0.253678352
5/5/2018,0.253678352
5/6/2018,0.253678352
5/7/2018,0.253936023
5/8/2018,0.253710508
5/9/2018,0.250720829
5/10/2018,0.247310504
5/11/2018,0.253292799
5/12/2018,0.253292799
5/13/2018,0.253292799
5/14/2018,0.253363401
5/15/2018,0.253292799
5/16/2018,0.252940416
5/17/2018,0.252206802
5/18/2018,0.251920879
5/19/2018,0.251920879
5/20/2018,0.251920879
5/21/2018,0.251889169
5/22/2018,0.25141421
5/23/2018,0.252238631
5/24/2018,0.251509041
5/25/2018,0.2514458
5/26/2018,0.2514458
5/27/2018,0.2514458
5/28/2018,0.251351029
5/29/2018,0.251256287
5/30/2018,0.251193166
5/31/2018,0.250941038
6/1/2018,0.2514458
6/2/2018,0.2514458
6/3/2018,0.2514458
6/4/2018,0.251509041
6/5/2018,0.251889169
6/6/2018,0.251889169
6/7/2018,0.251889169
6/8/2018,0.251256287
6/9/2018,0.251256287
6/10/2018,0.251256287
6/11/2018,0.250878066
6/12/2018,0.251148999
6/13/2018,0.250815153
6/14/2018,0.251029223
6/15/2018,0.251067042
6/16/2018,0.251067042
6/17/2018,0.251067042
6/18/2018,0.250350475
6/19/2018,0.250325412
6/20/2018,0.250018746
6/21/2018,0.249843851
6/22/2018,0.249221191
6/23/2018,0.249221191
6/24/2018,0.249221191
6/25/2018,0.250312895
6/26/2018,0.249183908
6/27/2018,0.248756215
6/28/2018,0.248292983
6/29/2018,0.247494116
6/30/2018,0.247494116
7/1/2018,0.247494116
7/2/2018,0.248194396
7/3/2018,0.247647345
7/4/2018,0.247555375
7/5/2018,0.246609136
7/6/2018,0.247445136
7/7/2018,0.247445136
7/8/2018,0.247445136
7/9/2018,0.247831479
7/10/2018,0.248447195
7/11/2018,0.248447195
7/12/2018,0.247770086
7/13/2018,0.247616693
7/14/2018,0.247616693
7/15/2018,0.247616693
7/16/2018,0.246974573
7/17/2018,0.248175919
7/18/2018,0.247383907
7/19/2018,0.246366099
7/20/2018,0.246305421
7/21/2018,0.246305421
7/22/2018,0.246305421
7/23/2018,0.246366099
7/24/2018,0.246123537
7/25/2018,0.246517941
7/26/2018,0.247402281
7/27/2018,0.246129602
7/28/2018,0.246129602
7/29/2018,0.246129602
7/30/2018,0.246378228
7/31/2018,0.246578723
8/1/2018,0.247396156
8/2/2018,0.246062979
8/3/2018,0.245827079
8/4/2018,0.245827079
8/5/2018,0.245827079
8/6/2018,0.24509804
8/7/2018,0.245308474
8/8/2018,0.24548912
8/9/2018,0.245549396
8/10/2018,0.245549396
8/11/2018,0.245549396
8/12/2018,0.245549396
8/13/2018,0.244798034
8/14/2018,0.244110838
8/15/2018,0.24414061
8/16/2018,0.243842974
8/17/2018,0.243724093
8/18/2018,0.243724093
8/19/2018,0.243724093
8/20/2018,0.243902445
8/21/2018,0.244122744
8/22/2018,0.244200259
8/23/2018,0.244379282
8/24/2018,0.243783504
8/25/2018,0.243783504
8/26/2018,0.243783504
8/27/2018,0.244558558
8/28/2018,0.244200259
8/29/2018,0.243724093
8/30/2018,0.242477134
8/31/2018,0.243107885
9/1/2018,0.243107885
9/2/2018,0.243107885
9/3/2018,0.243042901
9/4/2018,0.242336109
9/5/2018,0.241808727
9/6/2018,0.240934834
9/7/2018,0.241703525
9/8/2018,0.241703525
9/9/2018,0.241703525
9/10/2018,0.241400123
9/11/2018,0.241149798
9/12/2018,0.241411775
9/13/2018,0.241458416
9/14/2018,0.241370976
9/15/2018,0.241370976
9/16/2018,0.241370976
9/17/2018,0.241779491
9/18/2018,0.241779491
9/19/2018,0.241545901
9/20/2018,0.241943285
9/21/2018,0.241773665
9/22/2018,0.241773665
9/23/2018,0.241773665
9/24/2018,0.242277399
9/25/2018,0.242277399
9/26/2018,0.241867214
9/27/2018,0.241662636
9/28/2018,0.241604254
9/29/2018,0.241604254
9/30/2018,0.241604254
10/1/2018,0.241954997
10/2/2018,0.241691858
10/3/2018,0.241604254
10/4/2018,0.241645128
10/5/2018,0.241254523
10/6/2018,0.241254523
10/7/2018,0.241254523
10/8/2018,0.241370976
10/9/2018,0.240419298
10/10/2018,0.240789801
10/11/2018,0.240934834
10/12/2018,0.240627557
10/13/2018,0.240627557
10/14/2018,0.240627557
10/15/2018,0.240847781
10/16/2018,0.240760803
10/17/2018,0.240905806
10/18/2018,0.240627557
10/19/2018,0.240171
10/20/2018,0.240171
10/21/2018,0.240171
10/22/2018,0.240587041
10/23/2018,0.240558088
10/24/2018,0.2403384
10/25/2018,0.24003841
10/26/2018,0.239992321
10/27/2018,0.239992321
10/28/2018,0.239992321
10/29/2018,0.239635766
10/30/2018,0.239406273
10/31/2018,0.239234462
11/1/2018,0.239120036
11/2/2018,0.239434943
11/3/2018,0.239434943
11/4/2018,0.239434943
11/5/2018,0.240384623
11/6/2018,0.239635766
11/7/2018,0.240182549
11/8/2018,0.241016135
11/9/2018,0.240269095
11/10/2018,0.240269095
11/11/2018,0.240269095
11/12/2018,0.239469334
11/13/2018,0.239148632
11/14/2018,0.238578066
11/15/2018,0.238435879
11/16/2018,0.238691971
11/17/2018,0.238691971
11/18/2018,0.238691971
11/19/2018,0.23866348
11/20/2018,0.2388345
11/21/2018,0.238748953
11/22/2018,0.23951523
11/23/2018,0.238464281
11/24/2018,0.238464281
11/25/2018,0.238464281
11/26/2018,0.238578066
11/27/2018,0.238920078
11/28/2018,0.238777444
11/29/2018,0.238237038
11/30/2018,0.23913148
12/1/2018,0.23913148
12/2/2018,0.23913148
12/3/2018,0.239234462
12/4/2018,0.240211383
12/5/2018,0.241254523
12/6/2018,0.240876779
12/7/2018,0.240280658
12/8/2018,0.240280658
12/9/2018,0.240280658
12/10/2018,0.2401537
12/11/2018,0.239750654
12/12/2018,0.23913148
12/13/2018,0.239177212
12/14/2018,0.239360422
12/15/2018,0.239360422
12/16/2018,0.239360422
12/17/2018,0.239091456
12/18/2018,0.239998087
12/19/2018,0.23854962
12/20/2018,0.239463598
12/21/2018,0.238669187
12/22/2018,0.238669187
12/23/2018,0.238669187
12/24/2018,0.239320323
12/25/2018,0.239670217
12/26/2018,0.239526689
12/27/2018,0.239549652
12/28/2018,0.239969283
12/29/2018,0.239969283
12/30/2018,0.239969283
12/31/2018,0.240905806
1/1/2019,0.242130741
1/2/2019,0.242160067
1/3/2019,0.241837949
1/4/2019,0.241545901
1/5/2019,0.241545901
1/6/2019,0.241545901
1/7/2019,0.242600664
1/8/2019,0.243172929
1/9/2019,0.243054718
1/10/2019,0.243813232
1/11/2019,0.244200259
1/12/2019,0.244200259
1/13/2019,0.244200259
1/14/2019,0.244289726
1/15/2019,0.244182348
1/16/2019,0.243724093
1/17/2019,0.243575677
1/18/2019,0.243308991
1/19/2019,0.243308991
1/20/2019,0.243308991
1/21/2019,0.243308991
1/22/2019,0.242618352
1/23/2019,0.241984263
1/24/2019,0.241867214
1/25/2019,0.24149923
1/26/2019,0.24149923
1/27/2019,0.24149923
1/28/2019,0.242718458
1/29/2019,0.243457079
1/30/2019,0.243783504
1/31/2019,0.244618401
2/1/2019,0.244259894
2/2/2019,0.244259894
2/3/2019,0.244259894
2/4/2019,0.244319573
2/5/2019,0.244828016
2/6/2019,0.244498774
2/7/2019,0.244833991
2/8/2019,0.24570024
2/9/2019,0.24570024
2/10/2019,0.24570024
2/11/2019,0.245941952
2/12/2019,0.24570024
2/13/2019,0.24570024
2/14/2019,0.24603273
2/15/2019,0.245549396
2/16/2019,0.245549396
2/17/2019,0.245549396
2/18/2019,0.244959936
2/19/2019,0.245260343
2/20/2019,0.245200202
2/21/2019,0.246062979
2/22/2019,0.245308474
2/23/2019,0.245308474
2/24/2019,0.245308474
2/25/2019,0.245338559
2/26/2019,0.246002451
2/27/2019,0.245923817
2/28/2019,0.246062979
3/1/2019,0.246062979
3/2/2019,0.246062979
3/3/2019,0.246062979
3/4/2019,0.245579571
3/5/2019,0.245308474
3/6/2019,0.24511607
3/7/2019,0.244738132
3/8/2019,0.244582489
3/9/2019,0.244582489
3/10/2019,0.244582489
3/11/2019,0.244588479
3/12/2019,0.244678259
3/13/2019,0.245218247
3/14/2019,0.244738132
3/15/2019,0.244618401
3/16/2019,0.244618401
3/17/2019,0.244618401
3/18/2019,0.244768098
3/19/2019,0.24539879
3/20/2019,0.24545902
3/21/2019,0.246396467
3/22/2019,0.247078314
3/23/2019,0.247078314
3/24/2019,0.247078314
3/25/2019,0.246153846
3/26/2019,0.245941952
3/27/2019,0.245573521
3/28/2019,0.2457546
3/29/2019,0.245368659
3/30/2019,0.245368659
3/31/2019,0.245368659
4/1/2019,0.245007962
4/2/2019,0.245170131
4/3/2019,0.244588479
4/4/2019,0.245308474
4/5/2019,0.245194182
4/6/2019,0.245194182
4/7/2019,0.245194182
4/8/2019,0.244947955
4/9/2019,0.244319573
4/10/2019,0.244409159
4/11/2019,0.24342154
4/12/2019,0.242400736
4/13/2019,0.242400736
4/14/2019,0.242400736
4/15/2019,0.243190661
4/16/2019,0.24314335
4/17/2019,0.242130741
4/18/2019,0.24191986
4/19/2019,0.240702853
4/20/2019,0.240702853
4/21/2019,0.240702853
4/22/2019,0.242130741
4/23/2019,0.242130741
4/24/2019,0.24239485
4/25/2019,0.242130741
4/26/2019,0.241149798
4/27/2019,0.241149798
4/28/2019,0.241149798
4/29/2019,0.242130741
4/30/2019,0.242054567
5/1/2019,0.24189648
5/2/2019,0.242107287
5/3/2019,0.241960838
5/4/2019,0.241960838
5/5/2019,0.241960838
5/6/2019,0.241370976
5/7/2019,0.241248697
5/8/2019,0.241091669
5/9/2019,0.241120741
5/10/2019,0.240373045
5/11/2019,0.240373045
5/12/2019,0.240373045
5/13/2019,0.240615964
5/14/2019,0.240465552
5/15/2019,0.239923209
5/16/2019,0.239750654
5/17/2019,0.2401537
5/18/2019,0.2401537
5/19/2019,0.2401537
5/20/2019,0.239578351
5/21/2019,0.2395726
5/22/2019,0.2395726
5/23/2019,0.239068598
5/24/2019,0.238691971
5/25/2019,0.238691971
5/26/2019,0.238691971
5/27/2019,0.23900573
5/28/2019,0.239000022
5/29/2019,0.238891557
5/30/2019,0.238492742
5/31/2019,0.23900573
6/1/2019,0.23900573
6/2/2019,0.23900573
6/3/2019,0.238686278
6/4/2019,0.239291698
6/5/2019,0.24003841
6/6/2019,0.239664465
6/7/2019,0.241167247
6/8/2019,0.241167247
6/9/2019,0.241167247
6/10/2019,0.241225421
6/11/2019,0.24035573
6/12/2019,0.24032107
6/13/2019,0.240558088
6/14/2019,0.240378842
6/15/2019,0.240378842
6/16/2019,0.240378842
6/17/2019,0.240096048
6/18/2019,0.239463598
6/19/2019,0.240263343
6/20/2019,0.239744902
6/21/2019,0.241225421
6/22/2019,0.241225421
6/23/2019,0.241225421
6/24/2019,0.241873071
6/25/2019,0.241721049
6/26/2019,0.242336109
6/27/2019,0.241791189
6/28/2019,0.241545901
6/29/2019,0.241545901
6/30/2019,0.241545901
7/1/2019,0.242477134
7/2/2019,0.242089719
7/3/2019,0.241545901
7/4/2019,0.241832122
7/5/2019,0.242130741
7/6/2019,0.242130741
7/7/2019,0.242130741
7/8/2019,0.241954997
7/9/2019,0.241954997
7/10/2019,0.241586745
7/11/2019,0.2421249
7/12/2019,0.243013382
7/13/2019,0.243013382
7/14/2019,0.243013382
7/15/2019,0.243285313
7/16/2019,0.243854851
7/17/2019,0.243587554
7/18/2019,0.243362308
7/19/2019,0.243599415
7/20/2019,0.243599415
7/21/2019,0.243599415
7/22/2019,0.243362308
7/23/2019,0.243279412
7/24/2019,0.242983848
7/25/2019,0.242924824
7/26/2019,0.243131533
7/27/2019,0.243131533
7/28/2019,0.243131533
7/29/2019,0.242895305
7/30/2019,0.242812738
7/31/2019,0.242571265
8/1/2019,0.242830426
8/2/2019,0.241516724
8/3/2019,0.241516724
8/4/2019,0.241516724
8/5/2019,0.240720227
8/6/2019,0.239434943
8/7/2019,0.238646403
8/8/2019,0.237868696
8/9/2019,0.239085734
8/10/2019,0.239085734
8/11/2019,0.239085734
8/12/2019,0.239120036
8/13/2019,0.238129258
8/14/2019,0.238948628
8/15/2019,0.238805965
8/16/2019,0.238691971
8/17/2019,0.238691971
8/18/2019,0.238691971
8/19/2019,0.23951523
8/20/2019,0.23973918
8/21/2019,0.239343241
8/22/2019,0.239664465
8/23/2019,0.238914385
8/24/2019,0.238914385
8/25/2019,0.238914385
8/26/2019,0.23866348
8/27/2019,0.238185972
8/28/2019,0.238095254
8/29/2019,0.237416908
8/30/2019,0.237219796
8/31/2019,0.237219796
9/1/2019,0.237219796
9/2/2019,0.237925291
9/3/2019,0.237017378
9/4/2019,0.237716034
9/5/2019,0.238635018
9/6/2019,0.238714769
9/7/2019,0.238714769
9/8/2019,0.238714769
9/9/2019,0.239348978
9/10/2019,0.240222931
9/11/2019,0.2401537
9/12/2019,0.239463598
9/13/2019,0.240090266
9/14/2019,0.240090266
9/15/2019,0.240090266
9/16/2019,0.24003841
9/17/2019,0.240297973
9/18/2019,0.238948628
9/19/2019,0.239091456
9/20/2019,0.238817364
9/21/2019,0.238817364
9/22/2019,0.238817364
9/23/2019,0.239664465
9/24/2019,0.23951523
9/25/2019,0.239630014
9/26/2019,0.238720447
9/27/2019,0.238948628
9/28/2019,0.238948628
9/29/2019,0.238948628
9/30/2019,0.238635018
10/1/2019,0.238971472
10/2/2019,0.23866348
10/3/2019,0.238948628
10/4/2019,0.238977164
10/5/2019,0.238977164
10/6/2019,0.238977164
10/7/2019,0.239120036
10/8/2019,0.23866348
10/9/2019,0.238606542
10/10/2019,0.238379017
10/11/2019,0.238863006
10/12/2019,0.238863006
10/13/2019,0.238863006
10/14/2019,0.239234462
10/15/2019,0.238920078
10/16/2019,0.238720447
10/17/2019,0.238771766
10/18/2019,0.239406273
10/19/2019,0.239406273
10/20/2019,0.239406273
10/21/2019,0.239062876
10/22/2019,0.239234462
10/23/2019,0.238891557
10/24/2019,0.238960043
10/25/2019,0.239091456
10/26/2019,0.239091456
10/27/2019,0.239091456
10/28/2019,0.23903431
10/29/2019,0.23917152
10/30/2019,0.2392001
10/31/2019,0.23951523
11/1/2019,0.239446402
11/2/2019,0.239446402
11/3/2019,0.239446402
11/4/2019,0.240269095
11/5/2019,0.241103277
11/6/2019,0.242248073
11/7/2019,0.241867214
11/8/2019,0.241867214
11/9/2019,0.241867214
11/10/2019,0.241867214
11/11/2019,0.242101446
11/12/2019,0.241487578
11/13/2019,0.241545901
11/14/2019,0.240905806
11/15/2019,0.240384623
11/16/2019,0.240384623
11/17/2019,0.240384623
11/18/2019,0.240934834
11/19/2019,0.240789801
11/20/2019,0.240668103
11/21/2019,0.240211383
11/22/2019,0.239980817
11/23/2019,0.239980817
11/24/2019,0.239980817
11/25/2019,0.239808142
11/26/2019,0.239463598
11/27/2019,0.239836916
11/28/2019,0.239836916
11/29/2019,0.239693195
11/30/2019,0.239693195
12/1/2019,0.239693195
12/2/2019,0.239520952
12/3/2019,0.239446402
12/4/2019,0.239635766
12/5/2019,0.239607036
12/6/2019,0.239980817
12/7/2019,0.239980817
12/8/2019,0.239980817
12/9/2019,0.240500242
12/10/2019,0.240442425
12/11/2019,0.240384623
12/12/2019,0.240269095
12/13/2019,0.240523383
12/14/2019,0.240523383
12/15/2019,0.240523383
12/16/2019,0.242013559
12/17/2019,0.241545901
12/18/2019,0.241604254
12/19/2019,0.241721049
12/20/2019,0.241604254
12/21/2019,0.241604254
12/22/2019,0.241604254
12/23/2019,0.241691858
12/24/2019,0.241545901
12/25/2019,0.24189648
12/26/2019,0.24189648
12/27/2019,0.242130741
12/28/2019,0.242130741
12/29/2019,0.242130741
12/30/2019,0.24242425
12/31/2019,0.243486732
1/1/2020,0.244618401
1/2/2020,0.244618401
1/3/2020,0.244798034
1/4/2020,0.244798034
1/5/2020,0.244798034
1/6/2020,0.243902445
1/7/2020,0.243902445
1/8/2020,0.244534656
1/9/2020,0.243961945
1/10/2020,0.244618401
1/11/2020,0.244618401
1/12/2020,0.244618401
1/13/2020,0.245452985
1/14/2020,0.246426806
1/15/2020,0.24560973
1/16/2020,0.24570024
1/17/2020,0.246184155
1/18/2020,0.246184155
1/19/2020,0.246184155
1/20/2020,0.246755168
1/21/2020,0.246487543
1/22/2020,0.2457546
1/23/2020,0.246147782
1/24/2020,0.245579571
1/25/2020,0.245579571
1/26/2020,0.245579571
1/27/2020,0.246123537
1/28/2020,0.24603273
1/29/2020,0.244887963
1/30/2020,0.245212212
1/31/2020,0.244857982
2/1/2020,0.244857982
2/2/2020,0.244857982
2/3/2020,0.244283766
2/4/2020,0.243101969
2/5/2020,0.24342747
2/6/2020,0.242859915
2/7/2020,0.242718458
2/8/2020,0.242718458
2/9/2020,0.242718458
2/10/2020,0.241598412
2/11/2020,0.241248697
2/12/2020,0.242095575
2/13/2020,0.241545901
2/14/2020,0.241575062
2/15/2020,0.241575062
2/16/2020,0.241575062
2/17/2020,0.241604254
2/18/2020,0.241400123
2/19/2020,0.240818769
2/20/2020,0.24035573
2/21/2020,0.239343241
2/22/2020,0.239343241
2/23/2020,0.239343241
2/24/2020,0.238857299
2/25/2020,0.236826539
2/26/2020,0.23629491
2/27/2020,0.236820921
2/28/2020,0.237614363
2/29/2020,0.237614363
3/1/2020,0.237614363
3/2/2020,0.237473279
3/3/2020,0.238089576
3/4/2020,0.237484559
3/5/2020,0.239348978
3/6/2020,0.240442425
3/7/2020,0.240442425
3/8/2020,0.240442425
3/9/2020,0.23980239
3/10/2020,0.237247914
3/11/2020,0.236266971
3/12/2020,0.235571265
3/13/2020,0.234192044
3/14/2020,0.234192044
3/15/2020,0.234192044
3/16/2020,0.233863428
3/17/2020,0.232228711
3/18/2020,0.229964361
3/19/2020,0.228780612
3/20/2020,0.226623759
3/21/2020,0.226623759
3/22/2020,0.226623759
3/23/2020,0.227686688
3/24/2020,0.225225225
3/25/2020,0.225835592
3/26/2020,0.227920234
3/27/2020,0.230946884
3/28/2020,0.230946884
3/29/2020,0.230946884
3/30/2020,0.231481478
3/31/2020,0.230893567
4/1/2020,0.23201856
4/2/2020,0.229615837
4/3/2020,0.229594752
4/4/2020,0.229594752
4/5/2020,0.229594752
4/6/2020,0.229568407
4/7/2020,0.229305208
4/8/2020,0.23068051
4/9/2020,0.230282083
4/10/2020,0.231615514
4/11/2020,0.231615514
4/12/2020,0.231615514
4/13/2020,0.232261062
4/14/2020,0.231155083
4/15/2020,0.230946884
4/16/2020,0.230388209
4/17/2020,0.228728265
4/18/2020,0.228728265
4/19/2020,0.228728265
4/20/2020,0.228963941
4/21/2020,0.228728265
4/22/2020,0.227634862
4/23/2020,0.228979677
4/24/2020,0.229473591
4/25/2020,0.229473591
4/26/2020,0.229473591
4/27/2020,0.229515731
4/28/2020,0.229594752
4/29/2020,0.22941041
4/30/2020,0.230335146
5/1/2020,0.232937321
5/2/2020,0.232937321
5/3/2020,0.232937321
5/4/2020,0.232796356
5/5/2020,0.231749713
5/6/2020,0.232558131
5/7/2020,0.231374368
5/8/2020,0.231374368
5/9/2020,0.231374368
5/10/2020,0.231374368
5/11/2020,0.230866909
5/12/2020,0.230866909
5/13/2020,0.231160417
5/14/2020,0.231053606
5/15/2020,0.230520993
5/16/2020,0.230520993
5/17/2020,0.230520993
5/18/2020,0.229927361
5/19/2020,0.229747728
5/20/2020,0.230091348
5/21/2020,0.230096623
5/22/2020,0.230202585
5/23/2020,0.230202585
5/24/2020,0.230202585
5/25/2020,0.229305208
5/26/2020,0.229305208
5/27/2020,0.229305208
5/28/2020,0.229990795
5/29/2020,0.229990795
5/30/2020,0.229990795
5/31/2020,0.229990795
6/1/2020,0.230308607
6/2/2020,0.231910959
6/3/2020,0.234054998
6/4/2020,0.235045254
6/5/2020,0.234164611
6/6/2020,0.234164611
6/7/2020,0.234164611
6/8/2020,0.234466597
6/9/2020,0.234879613
6/10/2020,0.234027624
6/11/2020,0.235349491
6/12/2020,0.235460311
6/13/2020,0.235460311
6/14/2020,0.235460311
6/15/2020,0.234301776
6/16/2020,0.23383607
6/17/2020,0.23391813
6/18/2020,0.233754098
6/19/2020,0.233890787
6/20/2020,0.233890787
6/21/2020,0.233890787
6/22/2020,0.234466597
6/23/2020,0.234164611
6/24/2020,0.233863428
6/25/2020,0.233863428
6/26/2020,0.23383607
6/27/2020,0.23383607
6/28/2020,0.23383607
6/29/2020,0.233181775
6/30/2020,0.233508483
7/1/2020,0.233535722
7/2/2020,0.233426705
7/3/2020,0.233481199
7/4/2020,0.233481199
7/5/2020,0.233481199
7/6/2020,0.233372241
7/7/2020,0.23391813
7/8/2020,0.234027624
7/9/2020,0.234356686
7/10/2020,0.234686688
7/11/2020,0.234686688
7/12/2020,0.234686688
7/13/2020,0.234494075
7/14/2020,0.23460412
7/15/2020,0.234301776
7/16/2020,0.234741777
7/17/2020,0.234439105
7/18/2020,0.234439105
7/19/2020,0.234439105
7/20/2020,0.23460412
7/21/2020,0.234852046
7/22/2020,0.234796911
7/23/2020,0.235266432
7/24/2020,0.235072866
7/25/2020,0.235072866
7/26/2020,0.235072866
7/27/2020,0.234741777
7/28/2020,0.235294119
7/29/2020,0.235349491
7/30/2020,0.235821247
7/31/2020,0.23601605
8/1/2020,0.23601605
8/2/2020,0.23601605
8/3/2020,0.23601605
8/4/2020,0.236826539
8/5/2020,0.237022996
8/6/2020,0.238521159
8/7/2020,0.238891557
8/8/2020,0.238891557
8/9/2020,0.238891557
8/10/2020,0.238948628
8/11/2020,0.238492742
8/12/2020,0.238521159
8/13/2020,0.238606542
8/14/2020,0.238720447
8/15/2020,0.238720447
8/16/2020,0.238720447
8/17/2020,0.238777444
8/18/2020,0.238720447
8/19/2020,0.239205837
8/20/2020,0.239808142
8/21/2020,0.239808142
8/22/2020,0.239808142
8/23/2020,0.239808142
8/24/2020,0.239377633
8/25/2020,0.239635766
8/26/2020,0.239980817
8/27/2020,0.239980817
8/28/2020,0.239808142
8/29/2020,0.239808142
8/30/2020,0.239808142
8/31/2020,0.240211383
9/1/2020,0.239923209
9/2/2020,0.241254523
9/3/2020,0.241341874
9/4/2020,0.241254523
9/5/2020,0.241254523
9/6/2020,0.241254523
9/7/2020,0.241138175
9/8/2020,0.24067387
9/9/2020,0.240096048
9/10/2020,0.239865661
9/11/2020,0.240269095
9/12/2020,0.240269095
9/13/2020,0.240269095
9/14/2020,0.240876779
9/15/2020,0.241341874
9/16/2020,0.242248073
9/17/2020,0.242248073
9/18/2020,0.241721049
9/19/2020,0.241721049
9/20/2020,0.241721049
9/21/2020,0.243190661
9/22/2020,0.242718458
9/23/2020,0.242013559
9/24/2020,0.242718458
9/25/2020,0.24003841
9/26/2020,0.24003841
9/27/2020,0.24003841
9/28/2020,0.239865661
9/29/2020,0.239635766
9/30/2020,0.24067387
10/1/2020,0.240818769
10/2/2020,0.241080046
10/3/2020,0.241080046
10/4/2020,0.241080046
10/5/2020,0.240269095
10/6/2020,0.240992904
10/7/2020,0.240963846
10/8/2020,0.24067387
10/9/2020,0.240963846
10/10/2020,0.240963846
10/11/2020,0.240963846
10/12/2020,0.241400123
10/13/2020,0.241341874
10/14/2020,0.241545901
10/15/2020,0.241080046
10/16/2020,0.240789801
10/17/2020,0.240789801
10/18/2020,0.240789801
10/19/2020,0.241138175
10/20/2020,0.241196334
10/21/2020,0.241138175
10/22/2020,0.241487578
10/23/2020,0.241458416
10/24/2020,0.241458416
10/25/2020,0.241458416
10/26/2020,0.24067387
10/27/2020,0.240211383
10/28/2020,0.240384623
10/29/2020,0.240731835
10/30/2020,0.240702853
10/31/2020,0.240702853
11/1/2020,0.240702853
11/2/2020,0.240963846
11/3/2020,0.24067387
11/4/2020,0.240731835
11/5/2020,0.240067214
11/6/2020,0.241370976
11/7/2020,0.241370976
11/8/2020,0.241370976
11/9/2020,0.242365494
11/10/2020,0.24360536
11/11/2020,0.24360536
11/12/2020,0.242306769
11/13/2020,0.242248073
11/14/2020,0.242248073
11/15/2020,0.242248073
11/16/2020,0.242659554
11/17/2020,0.243013382
11/18/2020,0.243753806
11/19/2020,0.244768098
